SalePrice,id
144497.560241,1855
233164.552239,1856
154966.342857,1857
154966.342857,1858
154966.342857,1859
144497.560241,1860
154966.342857,1861
308962.375,1862
308962.375,1863
308962.375,1864
297875.0,1865
345918.875,1866
273196.393939,1867
249291.184211,1868
183304.530303,1869
205182.571429,1870
273196.393939,1871
185660.192857,1872
197321.264368,1873
120937.825243,1874
183304.530303,1875
185660.192857,1876
183304.530303,1877
183304.530303,1878
120937.825243,1879
144497.560241,1880
226898.428571,1881
273282.375,1882
197321.264368,1883
233164.552239,1884
249291.184211,1885
249291.184211,1886
183304.530303,1887
273196.393939,1888
185660.192857,1889
104478.961538,1890
144497.560241,1891
104478.961538,1892
120937.825243,1893
139033.108696,1894
139033.108696,1895
120937.825243,1896
120937.825243,1897
120937.825243,1898
144497.560241,1899
183304.530303,1900
154966.342857,1901
120937.825243,1902
250191.428571,1903
120937.825243,1904
185660.192857,1905
139033.108696,1906
185660.192857,1907
144497.560241,1908
144497.560241,1909
144497.560241,1910
185660.192857,1911
250191.428571,1912
154966.342857,1913
68047.9473684,1914
249291.184211,1915
104478.961538,1916
329782.870968,1917
120937.825243,1918
144497.560241,1919
154966.342857,1920
386060.166667,1921
297875.0,1922
185660.192857,1923
183304.530303,1924
233164.552239,1925
345918.875,1926
120937.825243,1927
154966.342857,1928
120937.825243,1929
120937.825243,1930
144497.560241,1931
144497.560241,1932
154966.342857,1933
185660.192857,1934
185660.192857,1935
185660.192857,1936
185660.192857,1937
154966.342857,1938
249291.184211,1939
205182.571429,1940
185660.192857,1941
185660.192857,1942
205182.571429,1943
329782.870968,1944
345918.875,1945
185660.192857,1946
345918.875,1947
185660.192857,1948
197321.264368,1949
183304.530303,1950
233164.552239,1951
197321.264368,1952
144497.560241,1953
233164.552239,1954
144497.560241,1955
308962.375,1956
185660.192857,1957
329782.870968,1958
154966.342857,1959
104478.961538,1960
144497.560241,1961
120937.825243,1962
120937.825243,1963
120937.825243,1964
185660.192857,1965
155563.466667,1966
273196.393939,1967
329782.870968,1968
345918.875,1969
446603.368421,1970
446603.368421,1971
446603.368421,1972
329782.870968,1973
329782.870968,1974
446603.368421,1975
273196.393939,1976
329782.870968,1977
329782.870968,1978
345918.875,1979
183304.530303,1980
345918.875,1981
205182.571429,1982
205182.571429,1983
197321.264368,1984
183304.530303,1985
226898.428571,1986
183304.530303,1987
185660.192857,1988
197321.264368,1989
233164.552239,1990
183304.530303,1991
233164.552239,1992
183304.530303,1993
250191.428571,1994
197321.264368,1995
273282.375,1996
386060.166667,1997
329782.870968,1998
233164.552239,1999
329782.870968,2000
233164.552239,2001
226898.428571,2002
273196.393939,2003
273196.393939,2004
205182.571429,2005
205182.571429,2006
273196.393939,2007
183304.530303,2008
185660.192857,2009
197321.264368,2010
120937.825243,2011
155563.466667,2012
185660.192857,2013
185660.192857,2014
197321.264368,2015
185660.192857,2016
197321.264368,2017
120937.825243,2018
120937.825243,2019
120937.825243,2020
120937.825243,2021
185660.192857,2022
154966.342857,2023
185660.192857,2024
446603.368421,2025
183304.530303,2026
144497.560241,2027
183304.530303,2028
185660.192857,2029
297875.0,2030
264132.0,2031
264132.0,2032
264132.0,2033
183304.530303,2034
197321.264368,2035
249291.184211,2036
249291.184211,2037
446603.368421,2038
174950.0,2039
446603.368421,2040
249291.184211,2041
197321.264368,2042
185660.192857,2043
185660.192857,2044
197321.264368,2045
154966.342857,2046
154966.342857,2047
144497.560241,2048
154966.342857,2049
197321.264368,2050
120937.825243,2051
144497.560241,2052
120937.825243,2053
104478.961538,2054
154966.342857,2055
120937.825243,2056
120937.825243,2057
185660.192857,2058
120937.825243,2059
139033.108696,2060
185660.192857,2061
120937.825243,2062
120937.825243,2063
144497.560241,2064
144497.560241,2065
185660.192857,2066
139033.108696,2067
154966.342857,2068
104478.961538,2069
120937.825243,2070
68047.9473684,2071
154966.342857,2072
144497.560241,2073
183304.530303,2074
120937.825243,2075
144497.560241,2076
120937.825243,2077
120937.825243,2078
144497.560241,2079
120937.825243,2080
120937.825243,2081
139033.108696,2082
154966.342857,2083
120937.825243,2084
120937.825243,2085
120937.825243,2086
144497.560241,2087
120937.825243,2088
120937.825243,2089
139033.108696,2090
139033.108696,2091
154966.342857,2092
139033.108696,2093
155563.466667,2094
185660.192857,2095
120937.825243,2096
120937.825243,2097
154966.342857,2098
68047.9473684,2099
139033.108696,2100
154966.342857,2101
183304.530303,2102
120937.825243,2103
154966.342857,2104
139033.108696,2105
104478.961538,2106
250191.428571,2107
120937.825243,2108
104478.961538,2109
120937.825243,2110
197321.264368,2111
139033.108696,2112
120937.825243,2113
120937.825243,2114
139033.108696,2115
144497.560241,2116
139033.108696,2117
120937.825243,2118
120937.825243,2119
120937.825243,2120
104478.961538,2121
104478.961538,2122
120937.825243,2123
233164.552239,2124
154966.342857,2125
185660.192857,2126
139033.108696,2127
139033.108696,2128
144497.560241,2129
139033.108696,2130
185660.192857,2131
144497.560241,2132
144497.560241,2133
120937.825243,2134
144497.560241,2135
104478.961538,2136
120937.825243,2137
144497.560241,2138
144497.560241,2139
120937.825243,2140
144497.560241,2141
120937.825243,2142
144497.560241,2143
144497.560241,2144
120937.825243,2145
144497.560241,2146
154966.342857,2147
144497.560241,2148
144497.560241,2149
197321.264368,2150
155563.466667,2151
139033.108696,2152
139033.108696,2153
120937.825243,2154
120937.825243,2155
185660.192857,2156
197321.264368,2157
233164.552239,2158
233164.552239,2159
183304.530303,2160
273196.393939,2161
446603.368421,2162
345918.875,2163
273196.393939,2164
185660.192857,2165
144497.560241,2166
183304.530303,2167
185660.192857,2168
197321.264368,2169
233164.552239,2170
144497.560241,2171
144497.560241,2172
154966.342857,2173
233164.552239,2174
345918.875,2175
273196.393939,2176
250191.428571,2177
249291.184211,2178
144497.560241,2179
185660.192857,2180
183304.530303,2181
226898.428571,2182
183304.530303,2183
120937.825243,2184
144497.560241,2185
144497.560241,2186
144497.560241,2187
185660.192857,2188
154966.342857,2189
104478.961538,2190
104478.961538,2191
68047.9473684,2192
120937.825243,2193
120937.825243,2194
104478.961538,2195
104478.961538,2196
104478.961538,2197
183304.530303,2198
185660.192857,2199
120937.825243,2200
144497.560241,2201
249291.184211,2202
185660.192857,2203
139033.108696,2204
120937.825243,2205
120937.825243,2206
249291.184211,2207
233164.552239,2208
154966.342857,2209
144497.560241,2210
120937.825243,2211
120937.825243,2212
120937.825243,2213
139033.108696,2214
120937.825243,2215
139033.108696,2216
68047.9473684,2217
104478.961538,2218
104478.961538,2219
104478.961538,2220
249291.184211,2221
197321.264368,2222
233164.552239,2223
226898.428571,2224
154966.342857,2225
154966.342857,2226
197321.264368,2227
273196.393939,2228
249291.184211,2229
154966.342857,2230
226898.428571,2231
185660.192857,2232
144497.560241,2233
205182.571429,2234
185660.192857,2235
249291.184211,2236
273196.393939,2237
183304.530303,2238
120937.825243,2239
144497.560241,2240
104478.961538,2241
144497.560241,2242
139033.108696,2243
104478.961538,2244
104478.961538,2245
120937.825243,2246
120937.825243,2247
120937.825243,2248
120937.825243,2249
144497.560241,2250
139033.108696,2251
185660.192857,2252
185660.192857,2253
185660.192857,2254
185660.192857,2255
197321.264368,2256
185660.192857,2257
155563.466667,2258
185660.192857,2259
144497.560241,2260
174950.0,2261
205182.571429,2262
329782.870968,2263
446603.368421,2264
154966.342857,2265
297875.0,2266
273282.375,2267
386060.166667,2268
144497.560241,2269
183304.530303,2270
197321.264368,2271
233164.552239,2272
144497.560241,2273
144497.560241,2274
144497.560241,2275
183304.530303,2276
185660.192857,2277
154966.342857,2278
120937.825243,2279
104478.961538,2280
144497.560241,2281
144497.560241,2282
120937.825243,2283
120937.825243,2284
155563.466667,2285
120937.825243,2286
345918.875,2287
273196.393939,2288
329782.870968,2289
446603.368421,2290
329782.870968,2291
386060.166667,2292
446603.368421,2293
446603.368421,2294
446603.368421,2295
273282.375,2296
329782.870968,2297
345918.875,2298
329782.870968,2299
329782.870968,2300
273196.393939,2301
226898.428571,2302
249291.184211,2303
273196.393939,2304
144497.560241,2305
144497.560241,2306
144497.560241,2307
249291.184211,2308
297875.0,2309
205182.571429,2310
183304.530303,2311
185660.192857,2312
185660.192857,2313
183304.530303,2314
185660.192857,2315
185660.192857,2316
144497.560241,2317
185660.192857,2318
183304.530303,2319
183304.530303,2320
273196.393939,2321
183304.530303,2322
155563.466667,2323
183304.530303,2324
197321.264368,2325
183304.530303,2326
233164.552239,2327
233164.552239,2328
185660.192857,2329
185660.192857,2330
329782.870968,2331
446603.368421,2332
329782.870968,2333
308962.375,2334
273282.375,2335
329782.870968,2336
183304.530303,2337
273196.393939,2338
249291.184211,2339
345918.875,2340
197321.264368,2341
249291.184211,2342
197321.264368,2343
233164.552239,2344
273196.393939,2345
205182.571429,2346
183304.530303,2347
249291.184211,2348
154966.342857,2349
273196.393939,2350
249291.184211,2351
273196.393939,2352
185660.192857,2353
120937.825243,2354
155563.466667,2355
144497.560241,2356
183304.530303,2357
185660.192857,2358
120937.825243,2359
120937.825243,2360
144497.560241,2361
250191.428571,2362
144497.560241,2363
144497.560241,2364
205182.571429,2365
174950.0,2366
249291.184211,2367
183304.530303,2368
249291.184211,2369
185660.192857,2370
185660.192857,2371
183304.530303,2372
273282.375,2373
273282.375,2374
249291.184211,2375
250191.428571,2376
273282.375,2377
144497.560241,2378
185660.192857,2379
144497.560241,2380
144497.560241,2381
197321.264368,2382
197321.264368,2383
233164.552239,2384
144497.560241,2385
120937.825243,2386
120937.825243,2387
104478.961538,2388
144497.560241,2389
144497.560241,2390
144497.560241,2391
120937.825243,2392
155563.466667,2393
144497.560241,2394
185660.192857,2395
120937.825243,2396
185660.192857,2397
144497.560241,2398
68047.9473684,2399
68047.9473684,2400
120937.825243,2401
120937.825243,2402
154966.342857,2403
144497.560241,2404
144497.560241,2405
120937.825243,2406
120937.825243,2407
144497.560241,2408
120937.825243,2409
185660.192857,2410
120937.825243,2411
139033.108696,2412
120937.825243,2413
120937.825243,2414
154966.342857,2415
144497.560241,2416
120937.825243,2417
120937.825243,2418
139033.108696,2419
120937.825243,2420
139033.108696,2421
120937.825243,2422
139033.108696,2423
139033.108696,2424
154966.342857,2425
104478.961538,2426
139033.108696,2427
197321.264368,2428
120937.825243,2429
120937.825243,2430
120937.825243,2431
120937.825243,2432
120937.825243,2433
120937.825243,2434
120937.825243,2435
120937.825243,2436
120937.825243,2437
120937.825243,2438
144497.560241,2439
144497.560241,2440
120937.825243,2441
120937.825243,2442
144497.560241,2443
144497.560241,2444
104478.961538,2445
154966.342857,2446
249291.184211,2447
139033.108696,2448
144497.560241,2449
185660.192857,2450
120937.825243,2451
250191.428571,2452
104478.961538,2453
139033.108696,2454
120937.825243,2455
139033.108696,2456
120937.825243,2457
120937.825243,2458
120937.825243,2459
185660.192857,2460
120937.825243,2461
139033.108696,2462
144497.560241,2463
139033.108696,2464
144497.560241,2465
144497.560241,2466
183304.530303,2467
120937.825243,2468
120937.825243,2469
185660.192857,2470
233164.552239,2471
185660.192857,2472
104478.961538,2473
139033.108696,2474
250191.428571,2475
120937.825243,2476
120937.825243,2477
154966.342857,2478
104478.961538,2479
144497.560241,2480
120937.825243,2481
144497.560241,2482
120937.825243,2483
144497.560241,2484
120937.825243,2485
120937.825243,2486
154966.342857,2487
183304.530303,2488
144497.560241,2489
120937.825243,2490
104478.961538,2491
185660.192857,2492
144497.560241,2493
154966.342857,2494
104478.961538,2495
185660.192857,2496
139033.108696,2497
120937.825243,2498
104478.961538,2499
120937.825243,2500
120937.825243,2501
139033.108696,2502
104478.961538,2503
185660.192857,2504
233164.552239,2505
273196.393939,2506
329782.870968,2507
273196.393939,2508
226898.428571,2509
249291.184211,2510
183304.530303,2511
197321.264368,2512
233164.552239,2513
249291.184211,2514
144497.560241,2515
144497.560241,2516
120937.825243,2517
120937.825243,2518
233164.552239,2519
197321.264368,2520
197321.264368,2521
233164.552239,2522
144497.560241,2523
144497.560241,2524
144497.560241,2525
144497.560241,2526
120937.825243,2527
144497.560241,2528
144497.560241,2529
104478.961538,2530
197321.264368,2531
233164.552239,2532
197321.264368,2533
249291.184211,2534
273282.375,2535
233164.552239,2536
205182.571429,2537
183304.530303,2538
155563.466667,2539
144497.560241,2540
183304.530303,2541
154966.342857,2542
120937.825243,2543
104478.961538,2544
144497.560241,2545
144497.560241,2546
144497.560241,2547
154966.342857,2548
154966.342857,2549
184750.0,2550
144497.560241,2551
120937.825243,2552
104478.961538,2553
120937.825243,2554
120937.825243,2555
68047.9473684,2556
104478.961538,2557
139033.108696,2558
139033.108696,2559
120937.825243,2560
155563.466667,2561
139033.108696,2562
139033.108696,2563
197321.264368,2564
144497.560241,2565
139033.108696,2566
144497.560241,2567
185660.192857,2568
185660.192857,2569
144497.560241,2570
154966.342857,2571
174950.0,2572
197321.264368,2573
273282.375,2574
144497.560241,2575
139033.108696,2576
139033.108696,2577
120937.825243,2578
104478.961538,2579
139033.108696,2580
104478.961538,2581
120937.825243,2582
249291.184211,2583
144497.560241,2584
154966.342857,2585
183304.530303,2586
183304.530303,2587
155563.466667,2588
144497.560241,2589
197321.264368,2590
185660.192857,2591
197321.264368,2592
249291.184211,2593
183304.530303,2594
205182.571429,2595
273196.393939,2596
185660.192857,2597
250191.428571,2598
345918.875,2599
154966.342857,2600
144497.560241,2601
104478.961538,2602
104478.961538,2603
104478.961538,2604
104478.961538,2605
144497.560241,2606
144497.560241,2607
154966.342857,2608
154966.342857,2609
120937.825243,2610
139033.108696,2611
144497.560241,2612
120937.825243,2613
120937.825243,2614
144497.560241,2615
120937.825243,2616
154966.342857,2617
185660.192857,2618
233164.552239,2619
185660.192857,2620
185660.192857,2621
185660.192857,2622
273282.375,2623
233164.552239,2624
273282.375,2625
144497.560241,2626
174950.0,2627
446603.368421,2628
446603.368421,2629
446603.368421,2630
446603.368421,2631
446603.368421,2632
345918.875,2633
345918.875,2634
144497.560241,2635
233164.552239,2636
155563.466667,2637
250191.428571,2638
185660.192857,2639
144497.560241,2640
104478.961538,2641
185660.192857,2642
144497.560241,2643
144497.560241,2644
120937.825243,2645
120937.825243,2646
120937.825243,2647
144497.560241,2648
139033.108696,2649
155563.466667,2650
185660.192857,2651
446603.368421,2652
273196.393939,2653
226898.428571,2654
345918.875,2655
386060.166667,2656
386060.166667,2657
273282.375,2658
329782.870968,2659
329782.870968,2660
345918.875,2661
345918.875,2662
273196.393939,2663
297875.0,2664
297875.0,2665
297875.0,2666
185660.192857,2667
183304.530303,2668
144497.560241,2669
329782.870968,2670
183304.530303,2671
183304.530303,2672
197321.264368,2673
197321.264368,2674
155563.466667,2675
197321.264368,2676
185660.192857,2677
308962.375,2678
329782.870968,2679
329782.870968,2680
446603.368421,2681
329782.870968,2682
446603.368421,2683
329782.870968,2684
329782.870968,2685
249291.184211,2686
273196.393939,2687
249291.184211,2688
205182.571429,2689
446603.368421,2690
185660.192857,2691
120937.825243,2692
183304.530303,2693
120937.825243,2694
197321.264368,2695
197321.264368,2696
185660.192857,2697
185660.192857,2698
185660.192857,2699
144497.560241,2700
144497.560241,2701
144497.560241,2702
185660.192857,2703
144497.560241,2704
120937.825243,2705
120937.825243,2706
144497.560241,2707
120937.825243,2708
120937.825243,2709
120937.825243,2710
250191.428571,2711
329782.870968,2712
155563.466667,2713
183304.530303,2714
185660.192857,2715
155563.466667,2716
197321.264368,2717
249291.184211,2718
144497.560241,2719
183304.530303,2720
144497.560241,2721
154966.342857,2722
144497.560241,2723
120937.825243,2724
120937.825243,2725
120937.825243,2726
139033.108696,2727
185660.192857,2728
154966.342857,2729
120937.825243,2730
120937.825243,2731
120937.825243,2732
154966.342857,2733
139033.108696,2734
120937.825243,2735
139033.108696,2736
120937.825243,2737
154966.342857,2738
144497.560241,2739
144497.560241,2740
120937.825243,2741
144497.560241,2742
120937.825243,2743
120937.825243,2744
120937.825243,2745
120937.825243,2746
185660.192857,2747
144497.560241,2748
120937.825243,2749
120937.825243,2750
120937.825243,2751
233164.552239,2752
154966.342857,2753
154966.342857,2754
144497.560241,2755
68047.9473684,2756
68047.9473684,2757
68047.9473684,2758
185660.192857,2759
154966.342857,2760
120937.825243,2761
120937.825243,2762
185660.192857,2763
183304.530303,2764
250191.428571,2765
139033.108696,2766
104478.961538,2767
139033.108696,2768
120937.825243,2769
155563.466667,2770
120937.825243,2771
120937.825243,2772
154966.342857,2773
139033.108696,2774
139033.108696,2775
185660.192857,2776
183304.530303,2777
155563.466667,2778
154966.342857,2779
120937.825243,2780
120937.825243,2781
104478.961538,2782
104478.961538,2783
144497.560241,2784
154966.342857,2785
68047.9473684,2786
120937.825243,2787
104478.961538,2788
233164.552239,2789
120937.825243,2790
144497.560241,2791
104478.961538,2792
139033.108696,2793
104478.961538,2794
120937.825243,2795
120937.825243,2796
185660.192857,2797
154966.342857,2798
120937.825243,2799
120937.825243,2800
120937.825243,2801
139033.108696,2802
185660.192857,2803
154966.342857,2804
120937.825243,2805
120937.825243,2806
155563.466667,2807
144497.560241,2808
120937.825243,2809
120937.825243,2810
154966.342857,2811
144497.560241,2812
154966.342857,2813
154966.342857,2814
120937.825243,2815
233164.552239,2816
144497.560241,2817
144497.560241,2818
197321.264368,2819
104478.961538,2820
120937.825243,2821
185660.192857,2822
185660.192857,2823
154966.342857,2824
154966.342857,2825
120937.825243,2826
139033.108696,2827
185660.192857,2828
185660.192857,2829
233164.552239,2830
183304.530303,2831
185660.192857,2832
273196.393939,2833
197321.264368,2834
197321.264368,2835
197321.264368,2836
185660.192857,2837
144497.560241,2838
185660.192857,2839
183304.530303,2840
197321.264368,2841
197321.264368,2842
139033.108696,2843
144497.560241,2844
120937.825243,2845
197321.264368,2846
185660.192857,2847
205182.571429,2848
233164.552239,2849
329782.870968,2850
233164.552239,2851
233164.552239,2852
233164.552239,2853
144497.560241,2854
183304.530303,2855
197321.264368,2856
197321.264368,2857
183304.530303,2858
154966.342857,2859
120937.825243,2860
120937.825243,2861
197321.264368,2862
120937.825243,2863
250191.428571,2864
144497.560241,2865
197321.264368,2866
104478.961538,2867
144497.560241,2868
139033.108696,2869
154966.342857,2870
139033.108696,2871
68047.9473684,2872
104478.961538,2873
139033.108696,2874
120937.825243,2875
183304.530303,2876
139033.108696,2877
197321.264368,2878
139033.108696,2879
120937.825243,2880
139033.108696,2881
139033.108696,2882
197321.264368,2883
226898.428571,2884
185660.192857,2885
139033.108696,2886
120937.825243,2887
144497.560241,2888
68047.9473684,2889
68047.9473684,2890
139033.108696,2891
68047.9473684,2892
139033.108696,2893
104478.961538,2894
249291.184211,2895
249291.184211,2896
185660.192857,2897
185660.192857,2898
249291.184211,2899
144497.560241,2900
185660.192857,2901
185660.192857,2902
273196.393939,2903
345918.875,2904
139033.108696,2905
183304.530303,2906
120937.825243,2907
120937.825243,2908
154966.342857,2909
68047.9473684,2910
104478.961538,2911
120937.825243,2912
104478.961538,2913
104478.961538,2914
104478.961538,2915
104478.961538,2916
144497.560241,2917
120937.825243,2918
233164.552239,2919
